,Account Name: Account Name,count,Order_Won,min,max,mean,sum,Bundle,Cloud : New,Cloud : Renewal,Hardware : FRUs,Hardware : Stations,Other Services : CPaaS,Other Services : Validation,Other Support Services : Activation,Warranty : Assure,Warranty : Assure Renewal,LastPurchase,FirstPurchase,output(kW)
21682,The Queen's Flowers,1,1,325.0,325.0,325.0,325.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,363,363,0.0
21683,The R M H Group Inc,1,1,690.0,690.0,690.0,690.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,190,0.0
21684,The REMM Group,3,1,0.0,1525.0,508.3333333333333,1525.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,169,565,0.0
21685,The Railway Building,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,261,0.0
21686,The Raleigh at Sloan's Lake - Greystar,1,1,17606.0,17606.0,17606.0,17606.0,1.0,4484.0,0.0,0.0,9374.0,0.0,0.0,0.0,3748.0,0.0,370,370,14.4
21687,The Ratkovich Company,1,1,1120.0,1120.0,1120.0,1120.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,644,0.0
21688,The RealReal,5,4,0.0,6459.0,2673.6,13368.0,0.0,0.0,1364.0,0.0,0.0,0.0,1797.0,0.0,2325.0,0.0,168,566,0.0
21689,"The Realty Associates Fund XI Portfolio, LP",5,4,0.0,2070.0,1070.4,5352.0,0.0,0.0,1003.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,191,565,0.0
21690,The Redstone Building L P,3,3,650.0,690.0,666.0,1998.0,0.0,0.0,674.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,113,623,0.0
21691,The Reed Institute,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
21692,The Regency of Palm Beach,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,365,0.0
21693,The Regents of the University of California,1,1,3450.0,3450.0,3450.0,3450.0,0.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,181,0.0
21694,The Regional Municipality of Niagra,1,1,4584.0,4584.0,4584.0,4584.0,0.0,0.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,132,0.0
21695,The Related Companies of California LLC,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,170,0.0
21696,The Related Group,2,1,0.0,275.0,137.5,275.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,363,579,0.0
21697,The Renken Company,3,3,750.0,1824.0,1108.0,3324.0,0.0,0.0,304.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,300,313,0.0
21698,The Reserve At Burlington,1,1,1380.0,1380.0,1380.0,1380.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,153,0.0
21699,The Reserve At Fountainview,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,320,0.0
21700,The Reserve Glenview,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,474,0.0
21701,The Reserve at Pinecrest Condominium Association,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0.0
21702,The Reserve at Seabridge,1,1,550.0,550.0,550.0,550.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,621,621,0.0
21703,The Residence Buckhead Atlanta,3,3,658.0,725.0,691.0,2073.0,0.0,0.0,674.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,99,490,0.0
21704,The Residence at Hamilton Lakes,1,1,4194.0,4194.0,4194.0,4194.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,404,404,0.0
21705,The Residence at SouthPark,2,2,325.0,658.0,491.5,983.0,0.0,0.0,329.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,371,467,0.0
21706,The Residence at Wilmette,2,2,250.0,4863.0,2556.5,5113.0,0.0,0.0,1184.0,250.0,0.0,0.0,0.0,0.0,2495.0,0.0,361,607,0.0
21707,The Residences at The East End Apartments,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,321,0.0
21708,The Residences at Thornwood,1,1,1775.0,1775.0,1775.0,1775.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0.0
21709,The Residences at the Ritz-Carlton Dallas,2,2,7381.0,14762.0,11071.5,22143.0,2.0,1758.0,0.0,0.0,17517.0,0.0,0.0,891.0,1977.0,0.0,111,111,21.6
21710,The Residences at the Row,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,320,0.0
21711,The Residences at the Tampa Edition,1,1,12465.0,12465.0,12465.0,12465.0,0.0,0.0,0.0,97.5,12270.0,0.0,0.0,0.0,0.0,0.0,352,352,72.0
21712,The Resort Master Corporation,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,320,0.0
21713,The Retail Connection L P,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,544,0.0
21714,The Retreat York,2,2,6348.639999999999,6348.639999999999,6348.639999999999,12697.279999999999,2.0,1859.46,0.0,0.0,7043.24,0.0,0.0,0.0,1264.86,0.0,597,629,44.4
21715,The Retreat at Blacksburg,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,355,0.0
21716,The Ridge,1,1,750.0,750.0,750.0,750.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,364,364,0.0
21717,The Ritchie Group,1,1,1380.0,1380.0,1380.0,1380.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,114,0.0
21718,"The Ritz-Carlton Bacara, Santa Barbara",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,0.0
21719,"The Ritz-Carlton Residences, Waikiki Beach",4,3,0.0,2014.0,1271.75,5087.0,0.0,1316.0,333.0,700.0,0.0,0.0,0.0,698.0,0.0,0.0,118,533,0.0
21720,The Ritz-Carlton Sarasota,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,240,0.0
21721,The River at Rancho Mirage,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
21722,The Rixey Bozzuto,2,2,658.0,725.0,691.5,1383.0,0.0,0.0,329.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,323,364,0.0
21723,The Rock-Royal Oaks Chevrolet Cadillac,1,1,37739.0,37739.0,37739.0,37739.0,1.0,1019.0,0.0,0.0,32640.0,0.0,510.0,0.0,3570.0,0.0,408,408,31.25
21724,The Rodney Apartments,2,1,0.0,5334.0,2667.0,5334.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,434,0.0
21725,The Roseberry Apartment Homes,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426,426,0.0
21726,The Rosemyr Corporation,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
21727,The Royal Iolani Association of Aptartment Owners,3,3,658.0,750.0,699.3333333333334,2098.0,0.0,0.0,674.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,210,608,0.0
21728,The Royal Mint,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,173,0.0
21729,The Royalton,1,1,11154.0,11154.0,11154.0,11154.0,1.0,1120.0,0.0,66.0,9374.0,0.0,0.0,594.0,0.0,0.0,292,292,14.4
21730,The Rudd Group,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,0.0
21731,The Ryan - Phoenix,1,1,1398.0,1398.0,1398.0,1398.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,383,383,0.0
21732,The Salvation Army National Corporation,1,1,857.0,857.0,857.0,857.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,607,607,0.0
21733,The Sandbox @Derby,1,1,13280.0,13280.0,13280.0,13280.0,1.0,2770.0,0.0,105.0,7785.0,0.0,0.0,0.0,2620.0,0.0,223,223,7.2
21734,The Sandpiper West Condominiums,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,351,0.0
21735,The Sands at Clearwater,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,534,0.0
21736,The Schwartz Company,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628,628,0.0
21737,The Scottsdale Grand c/o Mark-Taylor,1,1,11478.0,11478.0,11478.0,11478.0,0.0,5540.0,0.0,0.0,0.0,0.0,0.0,698.0,5240.0,0.0,140,140,0.0
21738,The Scripps Research Institute,1,1,2796.0,2796.0,2796.0,2796.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,583,583,0.0
21739,The Sea Ranch Lodge & Golf Links,1,1,6384.0,6384.0,6384.0,6384.0,0.0,2051.0,0.0,0.0,0.0,0.0,509.0,1188.0,2636.0,0.0,138,138,0.0
21740,The Seasons at Elwood,1,1,325.0,325.0,325.0,325.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,446,446,0.0
21741,The Seattle Public Library,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,320,0.0
21742,The Senate,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,381,0.0
21743,The Sephira Group,2,1,0.0,6047.0,3023.5,6047.0,1.0,586.0,0.0,52.0,5060.0,0.0,0.0,297.0,0.0,0.0,111,320,7.2
21744,The Shannon,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,319,0.0
21745,The Sheldon at Suffern Station,3,3,830.0,1380.0,1074.6666666666667,3224.0,0.0,0.0,598.5,455.0,0.0,0.0,0.0,0.0,0.0,0.0,104,574,0.0
21746,The Sheltering Arms Corporation,1,1,3360.0,3360.0,3360.0,3360.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,153,153,0.0
21747,The Sherwin-Williams Company,5,5,419.0,4154.0,2543.4,12717.0,2.0,438.0,737.25,0.0,5576.0,0.0,1198.0,170.0,340.0,623.0,145,650,24.0
21748,"The Sheward Partnerships, LLC.",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,595,0.0
21749,The Shooshan Company LLC,1,1,8751.0,8751.0,8751.0,8751.0,0.0,0.0,343.5,0.0,0.0,0.0,0.0,0.0,0.0,771.5,215,215,0.0
21750,The Shoppes at Mandalay Place,1,1,250.0,250.0,250.0,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,350,350,0.0
21751,The Shops At Wiregrass,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,0.0
21752,The Shops at Norterra,1,1,12672.0,12672.0,12672.0,12672.0,1.0,1120.0,0.0,142.0,10816.0,0.0,0.0,594.0,0.0,0.0,394,394,14.4
21753,"The Shops at Victories Center, LLC",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,412,0.0
21754,The Shore Club Condominium,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,595,0.0
21755,The Siena Condos,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,292,0.0
21756,The Sierra,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,474,0.0
21757,The Simpson Organization,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,408,0.0
21758,The Six13 LLC,1,1,10200.0,10200.0,10200.0,10200.0,1.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,376,376,7.2
21759,The Sobrato Organization,6,6,658.0,9003.0,2969.0,17814.0,0.0,586.0,2618.142857142857,0.0,0.0,0.0,0.0,297.0,0.0,0.0,114,649,0.0
21760,The Solaire,3,2,0.0,10400.0,5200.0,15600.0,2.0,0.0,0.0,0.0,12000.0,0.0,3600.0,0.0,0.0,0.0,140,254,21.6
21761,The Source of White Plains,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,320,0.0
21762,The Sovana at Stuart,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,139,0.0
21763,The Spanos Corporation,2,2,3764.0,13460.0,8612.0,17224.0,0.0,987.0,0.0,120.0,6610.0,0.0,599.0,698.0,1480.0,0.0,632,632,14.4
21764,The Spectrum Companies,5,5,375.0,4830.0,2322.2,11611.0,0.0,0.0,674.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,96,588,0.0
21765,The Spinney Group,1,1,43356.0,43356.0,43356.0,43356.0,1.0,4484.0,0.0,0.0,9374.0,0.0,0.0,594.0,0.0,0.0,603,603,43.2
21766,The Springs HOA c/o Seabreeze Management Co,1,1,3875.0,3875.0,3875.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,176,176,0.0
21767,The Standard at Athens,1,1,658.0,658.0,658.0,658.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,331,0.0
21768,The Star In Frisco Owners Association Inc,2,1,0.0,37989.0,18994.5,37989.0,5.0,2930.0,0.0,380.0,29010.0,0.0,509.0,1485.0,3295.0,0.0,121,121,36.0
21769,The State of Vermont,3,2,0.0,10579.0,6896.333333333333,20689.0,3.0,2802.0,0.0,142.0,13263.0,0.0,509.0,594.0,3379.0,0.0,109,581,21.6
21770,The Sterling Group,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,134,0.0
21771,The Strafford Office Buildings,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,450,0.0
21772,The Strand,1,1,2688.0,2688.0,2688.0,2688.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103,0.0
21773,The Suburban Collection,1,1,87465.0,87465.0,87465.0,87465.0,1.0,5678.0,0.0,0.0,33615.0,0.0,599.5,100.0,3740.0,0.0,369,369,86.5
21774,The Suffolk Co. Inc,1,1,2275.0,2275.0,2275.0,2275.0,0.0,0.0,0.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,377,377,0.0
21775,The Summit - Aliso Viejo,1,1,13563.0,13563.0,13563.0,13563.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,167,167,0.0
21776,The Summit At Danbury,1,1,7441.0,7441.0,7441.0,7441.0,1.0,560.0,0.0,38.0,5408.0,0.0,509.0,297.0,629.0,0.0,279,279,7.2
21777,The Summit Condominiums,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,139,0.0
21778,The Sun & Surf Condominiums,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,429,0.0
21779,The Surf Deck Wave Pool,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,517,0.0
21780,The Swedish Solution Inc,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,442,0.0
21781,The Swig Company LLC,6,4,0.0,6346.0,2346.3333333333335,14078.0,0.0,586.0,674.0,700.0,0.0,0.0,509.0,297.0,659.0,758.0,113,510,0.0
21782,The T Rowe Price International Growth Equity Trust,4,4,325.0,36000.0,11890.75,47563.0,2.0,0.0,329.0,325.0,40000.0,0.0,0.0,0.0,0.0,0.0,365,503,72.0
21783,The Tabor Academy,1,1,8010.0,8010.0,8010.0,8010.0,1.0,586.0,0.0,64.0,5831.0,0.0,509.0,297.0,659.0,0.0,114,114,7.2
21784,The Terraces At San Joaquin Gardens,1,1,10579.0,10579.0,10579.0,10579.0,2.0,560.0,0.0,142.0,7516.0,0.0,509.0,594.0,1258.0,0.0,448,448,14.4
21785,The Terraces at Turnberry,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,534,0.0
21786,The Terraces of Los Gatos,1,1,700.0,700.0,700.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,546,546,0.0
21787,The Texas A&M University System,3,2,0.0,1398.0,566.0,1698.0,0.0,0.0,329.0,300.0,0.0,0.0,0.0,0.0,0.0,740.0,288,532,0.0
21788,The Tides Inn,1,1,9278.0,9278.0,9278.0,9278.0,1.0,2638.0,0.0,72.5,4000.0,0.0,0.0,0.0,2495.0,0.0,456,456,7.2
21789,The Timbers Club at Snowmass,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
21790,The Tofurky Company,1,1,329.0,329.0,329.0,329.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,491,0.0
21791,The Tomscot,3,3,375.0,2516.0,1163.6666666666667,3491.0,0.0,0.0,629.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,365,405,0.0
21792,The Tower At Hollywood Hills,1,1,1200.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,369,369,0.0
21793,The Towers at Emeryville,2,2,1316.0,3736.0,2526.0,5052.0,0.0,0.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,551,0.0
21794,The Towers at Ponce Inlet,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,589,0.0
21795,The Towers at Ponce Inlet Condominium Association,1,1,10200.0,10200.0,10200.0,10200.0,1.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,476,476,7.2
21796,The Towers at Water's Edge,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,117,0.0
21797,The Towers at Wyncote,1,1,658.0,658.0,658.0,658.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,359,0.0
21798,The Towers of Key Biscayne,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,595,0.0
21799,The Town of Marshfield,2,2,9906.0,10547.0,10226.5,20453.0,2.0,4596.0,0.0,150.0,12807.0,0.0,1018.0,594.0,1288.0,0.0,125,421,14.4
21800,The Town of Smithtown,1,1,1014.0,1014.0,1014.0,1014.0,0.0,0.0,253.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,554,0.0
21801,The Travel Corporation,2,2,325.0,4273.0,2299.0,4598.0,0.0,0.0,889.0,325.0,0.0,0.0,0.0,0.0,2495.0,0.0,455,495,0.0
21802,The Travelers Companies Inc,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,381,0.0
21803,The Travis at Katy Trail Condominium Association,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,381,0.0
21804,The Tremont Tower Condominiums,1,1,6298.0,6298.0,6298.0,6298.0,1.0,560.0,0.0,33.0,5408.0,0.0,0.0,297.0,0.0,0.0,384,384,7.2
21805,The Trove Apts Bozzuto,3,3,1775.0,2760.0,2143.6666666666665,6431.0,0.0,0.0,661.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,142,608,0.0
21806,The U Apartments- Greystar,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
21807,The Union Luxury Apartments,1,1,19013.0,19013.0,19013.0,19013.0,2.0,1172.0,0.0,152.0,15116.0,0.0,509.0,594.0,1318.0,0.0,90,90,14.4
21808,The United Illuminating Company,1,1,30102.0,30102.0,30102.0,30102.0,1.0,5540.0,0.0,190.0,16542.0,0.0,2400.0,0.0,5240.0,0.0,104,104,14.4
21809,The University California Berkeley,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,595,0.0
21810,The University of Alabama at Birmingham,2,2,2175.0,484600.0,243387.5,486775.0,1.0,32632.0,0.0,975.0,332800.0,0.0,0.0,2376.0,110672.0,0.0,111,369,250.0
21811,The University of Mississippi,1,1,36720.0,36720.0,36720.0,36720.0,1.0,0.0,0.0,0.0,0.0,7344.0,0.0,0.0,0.0,0.0,292,292,28.8
21812,The University of New Orleans,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,509,0.0
21813,The University of North Carolina Chapel Hill,4,3,0.0,12848.0,3231.0,12924.0,1.0,3832.0,0.0,76.0,6500.0,0.0,0.0,0.0,2516.0,0.0,390,621,14.4
21814,The University of Phoenix Inc,1,1,1550.0,1550.0,1550.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,267,267,0.0
21815,The University of Texas at Austin,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,474,0.0
21816,The University of Texas at San Antonio,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,548,0.0
21817,The University of Tulsa,1,1,350.0,350.0,350.0,350.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,222,222,0.0
21818,The University of Utah,4,3,0.0,56430.0,24338.25,97353.0,2.0,11993.0,831.1111111111111,150.0,54759.0,0.0,0.0,297.0,21319.0,1732.0,160,268,52.85
21819,The University of Vermont Medical Center Inc,1,1,14515.0,14515.0,14515.0,14515.0,2.0,1120.0,0.0,109.0,10816.0,0.0,509.0,594.0,1258.0,0.0,462,462,14.4
21820,The Upton Short Hills,2,2,750.0,4231.0,2490.5,4981.0,0.0,0.0,397.6666666666667,350.0,0.0,0.0,0.0,0.0,0.0,615.0,181,380,0.0
21821,The Vail Corporation,2,2,760.0,1695.0,1227.5,2455.0,0.0,0.0,423.75,385.0,0.0,0.0,0.0,0.0,0.0,0.0,114,251,0.0
21822,The Vale - Bozzuto,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,625,0.0
21823,The Vancouver Clinic,2,2,2467.0,14515.0,8491.0,16982.0,1.0,1120.0,329.0,109.0,10816.0,0.0,509.0,594.0,1258.0,740.0,415,512,14.4
21824,The Vanderbilt University,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,278,0.0
21825,The Vanguard Group Inc,11,8,0.0,71036.0,25179.18181818182,276971.0,8.0,59567.0,0.0,1270.0,132889.0,0.0,510.0,0.0,63669.0,0.0,149,504,290.45
21826,The Vaux,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,537,0.0
21827,The Venetian,2,1,0.0,1250.0,625.0,1250.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,200,351,0.0
21828,The Verandas Exclusive Island Residence,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,376,0.0
21829,The Verdant,1,1,658.0,658.0,658.0,658.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,439,0.0
21830,The Vermont,1,1,750.0,750.0,750.0,750.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,212,212,0.0
21831,The Verse,3,2,0.0,3495.0,1723.3333333333333,5170.0,0.0,0.0,349.5,975.0,0.0,0.0,0.0,0.0,0.0,0.0,107,261,0.0
21832,The Verse Condominium,1,1,1035.0,1035.0,1035.0,1035.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,243,0.0
21833,The View at Cascade,2,2,350.0,1007.0,678.5,1357.0,0.0,658.0,0.0,350.0,0.0,0.0,0.0,349.0,0.0,0.0,202,295,0.0
21834,The Views at Hudson Pointe,1,1,7683.0,7683.0,7683.0,7683.0,1.0,1512.0,0.0,0.0,4326.0,0.0,0.0,297.0,1548.0,0.0,579,579,7.2
21835,The Village Commons,1,1,32809.0,32809.0,32809.0,32809.0,0.0,0.0,0.0,0.0,32809.0,0.0,0.0,0.0,0.0,0.0,461,461,50.4
21836,The Village Cooperative,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,0.0
21837,The Village Cooperative of The Northland,1,1,438.0,438.0,438.0,438.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,371,0.0
21838,The Village Dallas,1,1,7872.0,7872.0,7872.0,7872.0,1.0,560.0,0.0,54.5,5768.0,0.0,509.0,297.0,629.0,0.0,604,604,7.2
21839,The Village Flats Apartments,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,595,0.0
21840,The Village at October Mountain,1,1,4238.0,4238.0,4238.0,4238.0,0.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,369,369,0.0
21841,The Village at Sailboat Bend,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,273,0.0
21842,The Village at Ten Trails,1,1,75258.0,75258.0,75258.0,75258.0,1.0,5922.0,0.0,652.5,64890.0,0.0,0.0,3141.0,0.0,0.0,292,292,64.8
21843,The Village on Catalina,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,412,0.0
